agent_id,agency_name,municipality_id,municipality_fullName,membership,membership_current,quota,quota_current,price,trial,accountManager,secondaryAccountManager,entrustments,search_requests,agent_developer,properties,different_level4_areas_of_properties,has_alerts,searches_without_alert,searches_with_alert,specialty_5,specialty_10,specialty_30,value_12m,membership_12m,lvl2_areas_receive_entrustments
19057,CYNVESTCO REAL ESTATE AGENCY LTD,6013,Pagkrati (Athens),Brand Quota,Brand,30,30,330.0,no,Foteini Koutsogianni,Giorgos Koutsobinas,1077,253,agent,1,1,0,0,0,0,0,0,246,246,2
19058,ΑΔΑΜΑΚΗΣ - ΠΑΠΑΣΤΕΡΓΙΟΥ Ανάπτυξη Ακινήτων,3790,Volos (Magnesia),Developer Quota,Brand,3,0,320.0,no,Stathis Koutmeridis,Marios Dounias,0,94,developer,1,1,0,0,0,0,0,0,290,290,0
19064,Jasmine White Properties,2216,Nea Smyrni (Athens - South),Expert Quota,Expert,30,30,759.0,no,Christos Koulikis,Ioanna Katsou,170,2821,agent,32,13,1,0,3,2,0,0,967,579,2
19065,ΤΕΤΡΑΚΙΩΝ Α.ΤΕ. - ΑΝΑΠΤΥΞΙΑΚΗ ΤΕΧΝΙΚΗ,499115,Center of Thessaloniki (Thessaloniki - Municipality),Developer Quota,Brand,1,0,160.0,no,Nikos Kapiniaris,Seirina Gkikodima,6,51,developer,0,0,0,0,0,0,0,0,124,124,2
19066,International Home Properties,2111,Marousi (Athens - North),Brand Plus Quota,Brand Plus,100,100,784.1,no,Vassiliki Stamouli,Marios Dounias,6712,3083,agent,102,73,0,0,0,2,0,0,875,590,56
19069,IONIAN REALTY AGENCY REAL ESTATE,3434,Main town area (Zante),Brand Plus Quota,Brand Plus,200,200,1035.48,no,Christos Koulikis,Seirina Gkikodima,45,72,agent,132,8,0,0,0,6,4,1,744,744,1
19072,PS Constructions,499115,Center of Thessaloniki (Thessaloniki - Municipality),Developer Quota,Brand,1,0,160.48,no,Christos Koulikis,Seirina Gkikodima,0,85,developer,1,1,0,0,0,0,0,0,66,66,0
19075,ATHOS ILOI,2099,Kentro (Athens),Developer Quota,Brand,5,0,531.85,no,Maria Retsina,Giorgos Koutsobinas,0,754,developer,0,0,0,0,0,0,0,0,469,469,0
19077,Μάνος,3489,Heraclion Cretes (Heraklion Prefecture),Developer Quota,Brand,1,0,50.0,no,Stathis Koutmeridis,Stellina Sakkali,46,43,developer,1,1,0,0,0,0,0,0,38,38,1
19079,GRES CONSTRUCTIONS ΕΕ,2108,Kifissia (Athens - North),Developer Quota,Brand,1,0,160.0,no,Nikos Michail,Thodoris Mistiloglou,107,142,developer,1,1,0,0,0,0,0,0,123,123,2
19086,ΠΑΝΑΓΙΩΤΗΣ ΑΠΑΖΙΔΗΣ,3640,Kozani (Kozani Prefecture),Developer Quota,Brand,2,0,270.0,no,Nikos Michail,Thodoris Mistiloglou,0,68,developer,2,2,0,0,0,0,0,0,205,205,0
19087,ACINUS REAL ESTATE,6012,Mets - Kalimarmaro (Athens),Brand Plus Quota,Brand Plus,50,50,696.71,no,Marilena Gkikopoulou,Filitsa Skoura,0,3377,agent,0,0,0,0,0,0,0,0,704,523,0
19089,ΑΥΞΩΝ,499119,40 Ekklisies - Evaggelistria (Thessaloniki - Municipality),Brand Quota,Brand,30,30,297.02,no,Filitsa Skoura,Filitsa Skoura,0,8,agent,13,4,0,0,0,1,0,0,54,54,0
19096,KSP Real Estate,2022,Kipseli (Athens),Brand Quota,Brand,30,30,330.0,no,Stellina Sakkali,Stellina Sakkali,444,23,agent,5,4,0,0,0,0,0,0,66,43,9
19100,ELLE REAL ESTATE,2202,Argyroupoli (Athens - South),Brand Quota,Brand,30,30,330.0,no,Sofi Tosouni,Ioanna Sampani,0,173,agent,0,0,0,0,0,0,0,0,306,232,0
19101,HOMELAND & MORE,2407,Nea Makri (Athens - East),Expert Quota,Expert,110,110,1111.63,no,Christos Koulikis,Ioanna Katsou,795,1840,agent,110,45,1,0,68,5,2,0,1225,790,7
19102,ΜΗΤΡΟΔΗΜΟΣ Τεχνική Κατασκευαστική Εταιρία,3734,Larisa (Larissa Prefecture),Developer Quota,Brand,2,0,320.0,no,Nikos Michail,Ioanna Sampani,0,112,developer,1,1,0,0,0,0,0,0,228,228,0
19104,Casa Futura,2122,Chalandri (Athens - North),Expert Quota,Expert,600,600,2203.22,no,Stathis Koutmeridis,Marios Dounias,2894,6702,agent,561,109,1,0,9,30,17,2,1411,1411,8
19106,ZEN HOUSE REAL ESTATE,2033,Neos Kosmos (Athens),Brand Plus Quota,Brand Plus,30,30,528.06,no,Sofi Tosouni,Anastasia Kyprioti,1267,2663,agent,29,8,0,0,0,3,0,0,774,376,2
19107,HOME COMPANY,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,120,120,918.08,no,Christos Koulikis,Ioanna Katsou,1258,1579,agent,27,14,0,0,0,1,1,0,1248,740,5
19114,ΚΛΕΙΔΙ REAL ESTATE,6002,Ampelokipoi - Pentagon (Athens),Brand Plus Quota,Brand Plus,30,30,528.0,no,Maria Retsina,Thodoris Mistiloglou,801,2998,agent,23,12,0,0,0,1,0,0,458,362,6
19117,Protio,6008,Historic Center (Athens),Developer Quota,Brand,52,0,448.87,no,Nikos Michail,Vassia Roga,0,948,developer,40,25,0,0,0,0,0,0,371,321,0
19123,ΠΡΟΜΑΧΩΝΑΣ ΑΚΙΝΗΤΑ ΕΠΕ,330020,Larnaca (center) (Larnaca),Brand Plus Quota,Brand Plus,30,30,528.0,no,Christos Koulikis,Filitsa Skoura,265,417,agent,21,15,0,0,0,0,0,0,370,370,5
19124,ΑΣΠΙΣ ΧΑΝΙΑ,4050,Chania (Chania Prefecture),Brand Plus Quota,Brand Plus,160,160,826.61,no,Sofi Tosouni,Seirina Gkikodima,28,537,agent,160,23,0,0,0,10,6,0,556,556,1
19129,KADAN PROPERTY CONSULTANTS,2215,Kalithea (Athens - South),Brand Plus Quota,Brand Plus,30,30,475.2,no,Alexandros Zanias,Vassia Roga,1766,1724,agent,18,10,0,0,0,1,0,0,543,327,4
19130,a,2111,Marousi (Athens - North),Brand Quota,Brand,30,30,330.0,no,Marilena Gkikopoulou,Giorgos Koutsobinas,0,0,agent,0,0,0,0,0,0,0,0,182,182,0
19135,SAFE HOME&amp;ENERGY,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Quota,Brand,100,100,431.43,no,Foteini Koutsogianni,Stellina Sakkali,1176,463,agent,70,19,0,0,0,4,2,0,259,259,4
19136,Superior Development,2217,Palaio Faliro (Athens - South),Brand Plus Quota,Brand Plus,120,120,918.1,no,Nikos Kapiniaris,Filitsa Skoura,385,1453,agent,87,7,0,0,0,4,2,1,714,640,3
19138,Evia Estate,3400,Eretria (Evia),Brand Quota,Brand,30,30,330.0,no,Eirini Tsigonia,Giorgos Koutsobinas,276,27,agent,24,5,0,0,0,1,1,0,373,229,1
19139,ΡΕΝΤ ΟΑΚ,3790,Volos (Magnesia),Developer Quota,Brand,1,0,110.0,no,Filitsa Skoura,Filitsa Skoura,0,109,developer,0,0,0,0,0,0,0,0,26,26,0
19143,XENARIOS  Development,499113,Tabouria - Agia Sofia (Piraeus),Developer Quota,Brand,2,0,210.0,no,Nikos Michail,Stellina Sakkali,10,90,developer,1,1,0,0,0,0,0,0,163,163,1
19144,GLS MON IKE,3015,Lagkadas (Thessaloniki - Rest of Prefecture),Developer Quota,Brand,2,0,320.0,no,Foteini Koutsogianni,Ioanna Katsou,0,131,developer,2,1,0,0,0,0,0,0,221,221,0
19150,Queen Real Estate,2038,Petralona (Athens),Brand Plus Quota,Brand Plus,100,100,870.88,no,Sofi Tosouni,Konstantinos Koutsoupas,2596,6168,agent,16,14,0,0,0,0,0,0,864,602,9
19151,REAL KAPA PROPERTIES,2101,Agia Paraskevi (Athens - North),Brand Plus Quota,Brand Plus,50,50,695.68,no,Alexandros Zanias,Ioanna Katsou,252,1524,agent,4,2,0,0,0,0,0,0,634,466,4
19154,ΑΛΕΞΑΝΔΡΗΣ REALTY,2107,Iraklio (Athens - North),Brand Plus Quota,Brand Plus,30,30,561.0,no,Vassia Roga,Vassia Roga,21,573,agent,13,9,0,0,0,0,0,0,306,96,1
19155,Δημήτριος Γιαννόπουλος,499123,Analipsi - Mpotsari - Nea Paralia (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,40,40,557.23,no,Alexandros Zanias,Seirina Gkikodima,1123,1911,agent,31,10,0,0,0,2,0,0,657,384,2
19157,G&amp;K,499121,Toumpa (Thessaloniki - Municipality),Brand Quota,Brand,30,30,297.0,no,Sofi Tosouni,Ioanna Sampani,0,354,agent,21,11,0,0,0,0,0,0,196,196,0
19159,INIMA PROPERTIES,2115,Neo Psychiko (Athens - North),Developer Quota,Brand,4,0,200.0,no,Foteini Koutsogianni,Vassia Roga,12,226,developer,1,1,0,0,0,0,0,0,153,153,2
19163,VerCon,3890,Rethimno (Rethymno Prefecture),Developer Quota,Brand,1,0,160.0,no,Marios Dounias,Marios Dounias,20,3,developer,1,1,0,0,0,0,0,0,33,33,3
19164,ICONIQ Properties,2206,Vouliagmeni (Athens - South),Developer Quota,Brand,3,0,320.0,no,Christos Koulikis,Filitsa Skoura,0,273,developer,2,2,0,0,0,0,0,0,217,217,0
19168,Optimus Real Estate,2906,Thermi (Thessaloniki - Suburbs),Brand Plus Quota,Brand Plus,70,70,772.5,no,Eirini Tsigonia,Filitsa Skoura,1459,1144,agent,79,6,0,0,0,1,1,1,1180,459,6
19173,ΜΕΣΙΤΙΚΟ ΓΡΑΦΕΙΟ Δ.ΚΟΥΤΡΟΥΜΠΑΣ,3324,Schimatari (Boeotia),Brand Quota,Brand,30,30,330.65,no,Foteini Koutsogianni,Thodoris Mistiloglou,1026,27,agent,14,5,0,0,0,1,0,0,176,176,5
19175,DARZANOS REAL ESTATE,3823,Kalamata (Messinia),Brand Plus Quota,Brand Plus,30,30,330.0,no,Vassiliki Stamouli,Anastasia Kyprioti,3287,99,agent,22,4,0,0,0,2,1,0,224,224,14
19176,Π &  Ν Φαναρόπουλοι Ο.Ε,499122,Faliro - Ippokratio (Thessaloniki - Municipality),Developer Quota,Brand,2,0,270.0,no,Foteini Koutsogianni,Stellina Sakkali,0,112,developer,2,2,0,0,0,0,0,0,181,181,1
19181,Odyssey Estates Βασιλική Χούγια,2104,Dionisos (Athens - North),Expert Quota,Expert,50,50,1066.38,no,Christos Koulikis,Konstantinos Koutsoupas,3128,910,agent,45,31,1,0,7,1,0,0,508,508,16
19182,Top Listing Real Estate Services,2205,Voula (Athens - South),Brand Quota,Brand,30,30,330.0,no,Sofi Tosouni,Vassia Roga,860,292,agent,30,17,0,0,0,1,0,0,221,221,2
19183,BLUE PROJECT,124103,Rhodes (Dodecanese),Brand Plus Quota,Brand Plus,30,30,528.0,no,Manos Daskalakis,Ioanna Katsou,212,86,agent,29,2,0,0,0,1,1,0,756,345,1
19185,NORTH HILL,2116,Papagou (Athens - North),Brand Plus Quota,Brand Plus,60,60,805.81,no,Maria Retsina,Filitsa Skoura,719,689,agent,10,6,0,0,0,0,0,0,630,333,5
19186,POSEIDON REAL ESTATE,2122,Chalandri (Athens - North),Developer Quota,Brand,50,0,680.0,no,Christos Koulikis,Seirina Gkikodima,0,1150,developer,10,10,0,0,0,0,0,0,569,569,0
19187,GL REAL ESTATE,2907,Kalamaria (Thessaloniki - Suburbs),Brand Plus Quota,Brand Plus,50,50,696.77,no,Sofi Tosouni,Seirina Gkikodima,1372,796,agent,37,15,0,0,0,3,0,0,655,468,3
19209,ΜΕΣΙΤΙΚΟ ΔΗΜΗΤΡΑ ΚΙΚΕΡΗ,2214,Kaisariani (Athens - South),Expert Quota,Expert,50,50,934.0,no,Christos Koulikis,Konstantinos Koutsoupas,1676,2244,agent,50,15,1,0,31,4,0,0,2250,574,5
19218,ΤΖΑΤΖΑΚΗΣ Real Estate,3734,Larisa (Larissa Prefecture),Brand Quota,Brand,50,50,392.07,no,Foteini Koutsogianni,Ioanna Sampani,0,143,agent,40,8,0,0,0,1,1,0,252,252,0
19219,Αναστασία Παπαδοπούλου,3521,Ioannina (Ioannina Prefecture),Brand Plus Quota,Brand Plus,30,30,449.0,no,Vassiliki Stamouli,Ioanna Katsou,110,276,agent,33,3,0,0,0,2,1,0,450,301,4
19220,Whitehomes,3685,Paros (Cyclades),Brand Quota,Brand,30,30,330.0,no,Christos Koulikis,Marios Dounias,36,5,agent,22,2,0,0,0,1,1,0,355,212,1
19224,CReative  group real estate,2200,Agios Dimitrios (Athens - South),Brand Plus Quota,Brand Plus,30,30,504.84,no,Giorgos Koutsobinas,Giorgos Koutsobinas,1193,333,agent,7,4,0,0,0,0,0,0,179,92,10
19227,Valavanis Properties,3826,Lefktros (Messinia),Brand Quota,Brand,50,50,434.87,no,Stathis Koutmeridis,Vassia Roga,110,4,agent,31,1,0,0,0,1,1,1,869,272,1
19230,Diamond Group,499115,Center of Thessaloniki (Thessaloniki - Municipality),Expert Quota,Expert,100,100,999.2,no,Vassiliki Stamouli,Stellina Sakkali,1455,1676,agent,53,23,0,0,0,1,1,0,1759,531,4
19233,Villas-Andros,124190,Andros (Cyclades),Developer Quota,Brand,2,0,100.0,no,Nikos Kapiniaris,Ioanna Sampani,0,25,developer,2,1,0,0,0,0,0,0,56,56,0
19234,ΗΡΩΣ ΚΤΙΣΤΗΣ,2611,Nikaia (Piraeus suburbs),Developer Quota,Brand,2,0,320.0,no,Stellina Sakkali,Stellina Sakkali,0,63,developer,0,0,0,0,0,0,0,0,73,73,0
19235,Μεσιτικό γραφείο CKEPILOGI,2606,Keratsini (Piraeus suburbs),Brand Plus Quota,Brand Plus,30,30,528.23,no,Eirini Tsigonia,Giorgos Koutsobinas,0,399,agent,27,14,0,0,0,1,0,0,513,329,0
19237,FTF A.E,2099,Kentro (Athens),Expert Quota,Expert,30,30,783.87,no,Ioanna Sampani,Ioanna Sampani,119,59,agent,8,3,0,0,0,0,0,0,53,53,6
19248,Cloud 1 properties,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,30,30,528.23,no,Maria Retsina,Anastasia Kyprioti,3201,1491,agent,22,14,0,0,0,0,0,0,417,417,9
19257,ΦΕΝΙΑ ΚΑΛΟΓΕΡΟΜΗΤΡΟΥ,3961,Trikala (Trikala Prefecture),Developer Quota,Brand,1,0,160.48,no,Manos Daskalakis,Seirina Gkikodima,19,27,developer,1,1,0,0,0,0,0,0,73,73,2
19258,ΝΕΟΝ Real Estate,2215,Kalithea (Athens - South),Expert Quota,Expert,65,65,1032.45,no,Vassiliki Stamouli,Seirina Gkikodima,873,3053,agent,33,18,1,0,34,0,0,0,1142,638,4
19261,ΕΡΜΗΣ ΔΙΑΧΕΙΡΙΣΗ ΑΚΙΝΗΤΩΝ,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Quota,Brand,30,30,330.0,no,Nikos Kapiniaris,Marios Dounias,1040,92,agent,16,9,0,0,0,1,0,0,595,169,4
19265,ΠΡΙΜΙΟΥΜ ΛΙΒΙΝΓΚ,2111,Marousi (Athens - North),Brand Quota,Brand,30,30,330.0,no,Eirini Tsigonia,Stellina Sakkali,0,21,agent,7,6,0,0,0,0,0,0,105,105,0
19271,HERACLES REAL ESTATE,6012,Mets - Kalimarmaro (Athens),Brand Plus Quota,Brand Plus,100,100,784.0,no,Stathis Koutmeridis,Vassia Roga,2479,457,agent,0,0,0,0,0,0,0,0,1300,626,9
19272,ΕΛΕΝΗ ΠΑΝΤΑΖΗ Γ.,124190,Andros (Cyclades),Brand Quota,Brand,30,30,297.0,no,Maria Retsina,Ioanna Sampani,429,133,agent,29,1,0,0,0,1,1,0,458,158,4
19273,Rbg Acquisitions Ltd,2208,Glyfada (Athens - South),Brand Quota,Brand,30,30,330.0,no,Vassiliki Stamouli,Konstantinos Koutsoupas,1786,163,agent,2,2,0,0,0,0,0,0,116,116,13
19276,V &amp; S CONSTRUCTIONS,3880,Fanari (Preveza Prefecture),Developer Quota,Brand,2,0,100.0,no,Ioanna Sampani,Ioanna Sampani,0,13,developer,2,2,0,0,0,0,0,0,10,10,0
19277,LAMPOU PROPERTIES,2304,Acharnes (Athens - West),Brand Plus Quota,Brand Plus,30,30,528.0,no,Maria Retsina,Vassia Roga,651,1271,agent,30,6,0,0,0,2,1,0,440,326,2
19279,ΜΕΣΙΤΙΚΟ ΧΑΤΖΗΣΤΑΜΟΥ,3416,Chalkida (Evia),Brand Plus Quota,Brand Plus,60,60,625.72,no,Manos Daskalakis,Marios Dounias,2992,879,agent,58,13,0,0,0,2,1,1,502,358,12
19280,Real Estate Agency Ψυχογιού Μερσίνη & Συνεργάτες,2610,Moschato (Piraeus suburbs),Expert Quota,Expert,100,100,1128.71,no,Nikos Michail,Seirina Gkikodima,470,2518,agent,98,26,1,0,15,6,2,0,952,718,5
19281,D&amp;S Properties,6006,Gizi - Pedion Areos (Athens),Brand Plus Quota,Brand Plus,250,250,1090.69,no,Nikos Michail,Konstantinos Koutsoupas,1487,3175,agent,191,39,0,0,0,11,5,2,654,654,3
19287,FINIKOUNTA REAL ESTATE,3827,Methoni (Messinia),Expert Quota,Expert,30,30,759.0,no,Christos Koulikis,Stellina Sakkali,0,12,agent,30,3,0,0,0,2,1,0,471,471,0
19293,ΣΟΦΙΑ ΠΕΡΡΑ,3654,Korinthos (Corinthia),Brand Plus Quota,Brand Plus,50,50,645.17,no,Sofi Tosouni,Giorgos Koutsobinas,73,131,agent,41,8,0,0,0,1,1,0,467,362,1
19294,Ι. ΣΠΑΝΟΥΔΑΚΗΣ & ΣΥΝΕΡΓΑΤΕΣ - ΣΥΝΑΛΛΑΓΕΣ ΑΚΙΝΗΤΩΝ,2108,Kifissia (Athens - North),Brand Quota,Brand,30,30,330.0,no,Nikos Michail,Vassia Roga,39,170,agent,2,1,0,0,0,0,0,0,571,200,1
19300,MESSiNIAN RESOURCES,3824,Koroni (Messinia),Brand Plus Quota,Brand Plus,50,50,695.68,no,Manos Daskalakis,Thodoris Mistiloglou,108,9,agent,31,2,0,0,0,1,1,1,661,428,1
19304,ΖΩΗ ΜΑΝΤΖΟΥ ΑΡΧΙΤΕΚΤΩΝ ΜΗΧΑΝΙΚΟΣ,3462,Veroia (Imathia),Developer Quota,Brand,3,0,150.0,no,Christos Koulikis,Thodoris Mistiloglou,6,15,developer,1,1,0,0,0,0,0,0,92,92,1
19306,LuxRealEstate,3489,Heraclion Cretes (Heraklion Prefecture),Brand Quota,Brand,30,30,330.0,no,Sofi Tosouni,Marios Dounias,171,89,agent,30,11,0,0,0,2,0,0,203,203,3
19309,Kea Properties,3675,Kea (Cyclades),Brand Plus Quota,Brand Plus,30,30,505.0,no,Theodosis Tsiavos,Anastasia Kyprioti,3,15,agent,25,1,0,0,0,1,1,0,324,175,1
19312,i house οε,499123,Analipsi - Mpotsari - Nea Paralia (Thessaloniki - Municipality),Brand Quota,Brand,200,200,588.0,no,Vassiliki Stamouli,Anastasia Kyprioti,803,368,agent,194,28,0,0,0,11,6,0,729,370,4
19322,Λαμπροπουλου Αντωνια,3829,Messini (Messinia),Brand Quota,Brand,30,30,330.0,no,Vassiliki Stamouli,Stellina Sakkali,106,2,agent,3,1,0,0,0,0,0,0,198,198,1
19323,Μεσιτικό Γραφείο ΝΙΚΗ,4050,Chania (Chania Prefecture),Expert Quota,Expert,100,100,1001.52,no,Eirini Tsigonia,Ioanna Sampani,117,190,agent,82,16,1,0,1,4,2,0,1148,582,2
19324,kardamili real estate,3826,Lefktros (Messinia),Brand Plus Quota,Brand Plus,30,30,561.29,no,Eirini Tsigonia,Seirina Gkikodima,181,76,agent,26,4,0,0,0,1,1,0,339,300,2
19331,ΓΚΟΓΚΑΣ,2300,Agia Varvara (Athens - West),Brand Plus,Brand Plus,30,30,0.0,yes,Seirina Gkikodima,Seirina Gkikodima,0,0,agent,0,0,0,0,0,0,0,0,0,0,0
19343,VALUE Properties,2104,Dionisos (Athens - North),Brand Quota,Brand,500,500,900.0,no,Seirina Gkikodima,Seirina Gkikodima,390,891,agent,538,100,0,0,0,42,17,0,152,152,5
19351,YAN GROUP,2201,Alimos (Athens - South),Brand Plus Quota,Brand Plus,30,30,528.23,no,Marilena Gkikopoulou,Marios Dounias,0,756,agent,8,8,0,0,0,0,0,0,302,302,0
19352,Ηλιάδης Ευάγγελος,499112,Center - Port (Piraeus),Brand Plus Quota,Brand Plus,30,30,477.42,no,Christos Koulikis,Giorgos Koutsobinas,2558,1913,agent,16,11,0,0,0,0,0,0,273,273,8
19358,Altius Advisors,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,30,30,561.0,no,Theodosis Tsiavos,Konstantinos Koutsoupas,916,699,agent,13,8,0,0,0,0,0,0,432,314,4
19360,DELIGIANNIS.EU,3416,Chalkida (Evia),Brand Plus Quota,Brand Plus,30,30,449.0,no,Christos Koulikis,Ioanna Katsou,144,67,agent,21,11,0,0,0,1,0,0,247,247,3
19364,Μεσιτικό Γραφείο Πολυχρονίου,3402,Karistos (Evia),Brand Quota,Brand,30,30,330.0,no,Theodosis Tsiavos,Seirina Gkikodima,29,9,agent,7,1,0,0,0,1,0,0,558,184,1
19366,Kantzouri-realestate,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,30,30,561.0,no,Theodosis Tsiavos,Vassia Roga,446,600,agent,4,3,0,0,0,0,0,0,527,288,1
19372,Θέλω σπίτι τώρα,2906,Thermi (Thessaloniki - Suburbs),Expert Quota,Expert,70,70,1120.16,no,Marilena Gkikopoulou,Giorgos Koutsobinas,980,1437,agent,45,14,0,0,0,4,0,0,774,607,2
19376,ΣΩΤΗΡΗΣ ΛΑΖΑΡΟΣ & ΣΙΑ ΤΕΧΝΙΚΗ Ο.Ε.,3879,Preveza (Preveza Prefecture),Developer Quota,Brand,3,0,320.0,no,Christos Koulikis,Filitsa Skoura,18,16,developer,3,1,0,0,0,0,0,0,183,183,1
19379,CHANCE IN GREECE REAL ESTATE,2201,Alimos (Athens - South),Brand Plus Quota,Brand Plus,30,30,504.9,no,Marilena Gkikopoulou,Ioanna Sampani,598,767,agent,18,11,0,0,0,0,0,0,286,286,4
19380,The Omen Group,6009,Kolonaki - Lykavittos (Athens - Center),Expert Quota,Expert,30,30,825.0,no,Marilena Gkikopoulou,Stellina Sakkali,33,1213,agent,21,14,1,0,3,0,0,0,664,439,2
19381,INCONINVEST.GR,2122,Chalandri (Athens - North),Developer Quota,Brand,3,0,426.45,no,Nikos Michail,Thodoris Mistiloglou,0,7,developer,0,0,0,0,0,0,0,0,293,293,0
19389,ΕΡΓΟ ΑΦ,3416,Chalkida (Evia),Developer Quota,Brand,1,0,50.0,no,Sofi Tosouni,Thodoris Mistiloglou,244,5,developer,1,1,0,0,0,0,0,0,24,24,6
19390,ΑΛΕΞΑΝΔΡΟΥ,2907,Kalamaria (Thessaloniki - Suburbs),Brand Plus Quota,Brand Plus,30,30,561.05,no,Stathis Koutmeridis,Filitsa Skoura,385,1093,agent,22,12,0,0,0,0,0,0,413,293,2
19396,House4all,2611,Nikaia (Piraeus suburbs),Brand Plus Quota,Brand Plus,30,30,477.43,no,Theodosis Tsiavos,Giorgos Koutsobinas,276,342,agent,1,1,0,0,0,0,0,0,658,271,3
19397,Energy real estate,6003,Ano Patisia (Athens),Brand Plus Quota,Brand Plus,110,110,870.51,no,Stathis Koutmeridis,Ioanna Sampani,877,2828,agent,99,32,0,0,0,5,2,0,1031,485,2
19398,Βιδάλης Ιωάννης,2033,Neos Kosmos (Athens),Developer Quota,Brand,1,0,50.0,no,Stathis Koutmeridis,Marios Dounias,0,361,developer,1,1,0,0,0,0,0,0,36,36,0
19400,CHECK HOUSE,2212,Ilioupoli (Athens - South),Brand Quota,Brand,30,30,330.0,no,Nikos Kapiniaris,Giorgos Koutsobinas,380,515,agent,24,16,0,0,0,1,0,0,259,177,1
19401,KOVEOS PROPERTIES,2033,Neos Kosmos (Athens),Expert Quota,Expert,50,50,1010.25,no,Vassiliki Stamouli,Anastasia Kyprioti,1403,2591,agent,42,28,0,0,0,2,0,0,888,565,7
19403,Μαυροκέφαλος Πρόδρομος,3378,Alexandroupoli (Evros),Developer Quota,Brand,4,0,310.0,no,Nikos Michail,Thodoris Mistiloglou,0,22,developer,4,1,0,0,0,0,0,0,174,174,0
19409,ΠΑΥΛΟΣ ΔΕΛΗΓΙΑΝΝΙΔΗΣ - ΜΕΣΙΤΙΚΟ ΓΡΑΦΕΙΟ,6002,Ampelokipoi - Pentagon (Athens),Brand Quota,Brand,30,30,330.0,no,Theodosis Tsiavos,Anastasia Kyprioti,0,325,agent,21,12,0,0,0,0,0,0,185,185,0
19410,ARB,499111,Kallipoli - Freattida (Piraeus),Brand Plus Quota,Brand Plus,30,30,483.06,no,Ioanna Katsou,Ioanna Katsou,60,645,agent,19,15,0,0,0,0,0,0,96,96,1
19415,ΝΕΟ ΚΤΙΣΜΑ ΕΠΕ,3451,Pirgos (Ilia),Brand Plus Quota,Brand Plus,140,140,939.55,no,Theodosis Tsiavos,Marios Dounias,2391,194,agent,165,17,0,0,0,5,1,1,768,516,10
19418,International Real Estate,499110,Piraiki - Chatzikyriakio (Piraeus),Expert Quota,Expert,80,80,1169.35,no,Eirini Tsigonia,Giorgos Koutsobinas,1810,3624,agent,79,34,1,0,1,5,0,0,651,651,10
19419,ΚΑΤΕΡΙΝΑ ΠΕΤΑΧΤΗ  ΜΕΣΙΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,499124,Voulgari - Ntepo - Martiou (Thessaloniki - Municipality),Brand Plus Quota,Brand Plus,30,30,528.23,no,Manos Daskalakis,Filitsa Skoura,157,1073,agent,9,6,0,0,0,0,0,0,338,293,2
19424,BARKAS PROPERTIES,3879,Preveza (Preveza Prefecture),Developer Quota,Brand,3,0,479.84,no,Theodosis Tsiavos,Giorgos Koutsobinas,0,5,developer,3,1,0,0,0,0,0,0,347,347,0
19426,MESSINIA ESTATE,3823,Kalamata (Messinia),Brand Quota,Brand,30,30,330.0,no,Theodosis Tsiavos,Vassia Roga,81,39,agent,29,7,0,0,0,2,1,0,242,150,1
19429,ΔΟΜΕΥΣ,499120,Triandria - Doxa (Thessaloniki - Municipality),Brand Quota,Brand,30,30,330.0,no,Christos Koulikis,Giorgos Koutsobinas,352,34,agent,0,0,0,0,0,0,0,0,152,152,2
19432,Χομεσιτικο,2111,Marousi (Athens - North),Brand Quota,Brand,30,30,296.94,no,Sofi Tosouni,Ioanna Sampani,0,285,agent,6,6,0,0,0,0,0,0,93,93,0
19435,Marathon Listings,2405,Marathonas (Athens - East),Brand Plus Quota,Brand Plus,30,30,549.78,no,Konstantinos Koutsoupas,Konstantinos Koutsoupas,86,61,agent,11,6,0,0,0,0,0,0,167,102,1
19436,ΣΙΓΜΑΠΟΙΝΤ ΚΑΤΑΣΚΕΥΑΣΤΙΚΗ ΕΕ,2310,Metamorfosi (Athens - West),Developer Quota,Brand,1,0,160.0,no,Nikos Kapiniaris,Vassia Roga,104,65,developer,1,1,0,0,0,0,0,0,88,88,5
19437,FAIRY HOMES  REAL ESTATE,499115,Center of Thessaloniki (Thessaloniki - Municipality),Brand Quota,Brand,40,40,379.27,no,Alexandros Zanias,Filitsa Skoura,265,236,agent,30,14,0,0,0,1,1,0,327,195,2
19439,Kitties house,2111,Marousi (Athens - North),Brand Plus Quota,Brand Plus,30,30,504.9,no,Marilena Gkikopoulou,Thodoris Mistiloglou,91,694,agent,30,14,0,0,0,1,1,0,635,221,2
