"lvl4_id","lvl4_name","lvl2_id","lvl2_name","lvl1_id","lvl1_name"
4041,Keramia,197,Chania Prefecture,105051,Crete
4042,Kissamos,197,Chania Prefecture,105051,Crete
4043,Kolimvari,197,Chania Prefecture,105051,Crete
4044,Krionerida,197,Chania Prefecture,105051,Crete
4045,Mousouroi,197,Chania Prefecture,105051,Crete
4046,Mithimni,197,Chania Prefecture,105051,Crete
4047,Nea Kidonia,197,Chania Prefecture,105051,Crete
4048,Pelekanos,197,Chania Prefecture,105051,Crete
4049,Platanias,197,Chania Prefecture,105051,Crete
4050,Chania,197,Chania Prefecture,105051,Crete
4051,Souda,197,Chania Prefecture,105051,Crete
4052,Sfakia,197,Chania Prefecture,105051,Crete
4053,Fre,197,Chania Prefecture,105051,Crete
4060,Oinousses,198,Chios Prefecture,105052,Aegean Islands
4063,Psara,198,Chios Prefecture,105052,Aegean Islands
4500,Agia Napa,4805,Famagusta,301,Cyprus
4802,Paralimni,4805,Famagusta,301,Cyprus
4804,Protaras,4805,Famagusta,301,Cyprus
6001,Agios Eleftherios - Probona - Rizoupoli,100,Athens - Center,105103,Attica
6002,Ampelokipoi - Pentagon,100,Athens - Center,105103,Attica
6003,Ano Patisia,100,Athens - Center,105103,Attica
6004,Attiki,100,Athens - Center,105103,Attica
6005,Gazi - Metaxourgio - Votanikos,100,Athens - Center,105103,Attica
6006,Gizi - Pedion Areos,100,Athens - Center,105103,Attica
6007,Exarchia - Neapoli,100,Athens - Center,105103,Attica
6008,Historic Center,100,Athens - Center,105103,Attica
6009,Kolonaki - Lykavittos,100,Athens - Center,105103,Attica
6010,Kolonos - Kolokynthous,100,Athens - Center,105103,Attica
6011,Koukaki - Makrygianni,100,Athens - Center,105103,Attica
6012,Mets - Kalimarmaro,100,Athens - Center,105103,Attica
6013,Pagkrati,100,Athens - Center,105103,Attica
6014,Poligono - Tourkovounia,100,Athens - Center,105103,Attica
6015,Sepolia - Skouze,100,Athens - Center,105103,Attica
108216,Tetrachori,165,Heraklion Prefecture,105051,Crete
118174,Legrena,107,Rest of Attica,105103,Attica
124103,Rhodes,158,Dodecanese,105052,Aegean Islands
124112,Kos,158,Dodecanese,105052,Aegean Islands
124114,Karpathos,158,Dodecanese,105052,Aegean Islands
124173,Santorini,176,Cyclades,105052,Aegean Islands
124183,Tinos,176,Cyclades,105052,Aegean Islands
124190,Andros,176,Cyclades,105052,Aegean Islands
124192,Syros,176,Cyclades,105052,Aegean Islands
124209,Samos,190,Samos Prefecture,105052,Aegean Islands
124217,Ikaria,190,Samos Prefecture,105052,Aegean Islands
124221,Chios,198,Chios Prefecture,105052,Aegean Islands
124230,Lefkada,181,Lefkada Prefecture,105053,Ionian Islands
124242,Kefalonia,172,Kefallinia Prefecture,105053,Ionian Islands
124274,Corfu,171,Corfu Prefecture,105053,Ionian Islands
126511,Tsaritsani,178,Larissa Prefecture,105056,Thessalia
126804,Zoniana,188,Rethymno Prefecture,105051,Crete
126975,Vrachasi,179,Lasithi Prefecture,105051,Crete
330001,Agios Dometios,4801,Nicosia,301,Cyprus
330002,Aglantzia,4801,Nicosia,301,Cyprus
330003,Akropoli,4801,Nicosia,301,Cyprus
330004,Anthoupoli,4801,Nicosia,301,Cyprus
330005,Egkomi,4801,Nicosia,301,Cyprus
330006,Geri,4801,Nicosia,301,Cyprus
330007,Kaimakli,4801,Nicosia,301,Cyprus
330008,Lakatameia,4801,Nicosia,301,Cyprus
330009,Latsia - Lakkia,4801,Nicosia,301,Cyprus
330010,Lefkosia center - Nicosia,4801,Nicosia,301,Cyprus
330011,Pallouriotissa,4801,Nicosia,301,Cyprus
330012,Strovolos,4801,Nicosia,301,Cyprus
330013,Synikismos Anthoupolis,4801,Nicosia,301,Cyprus
330014,Chlorakas,4803,Paphos,301,Cyprus
330016,Pafos (center),4803,Paphos,301,Cyprus
330017,Pera Chorio Nisou,4803,Paphos,301,Cyprus
330018,Aradipou,4501,Larnaca,301,Cyprus
330019,Dromolaksia,4501,Larnaca,301,Cyprus
330020,Larnaca (center),4501,Larnaca,301,Cyprus
330021,Meneou,4501,Larnaca,301,Cyprus
330022,Oroklini,4501,Larnaca,301,Cyprus
330023,Oroklini (tourist area),4501,Larnaca,301,Cyprus
330024,Pylas (tourist area),4501,Larnaca,301,Cyprus
330026,Agios Athanasios,4800,Limassol,301,Cyprus
330027,Germasogeia,4800,Limassol,301,Cyprus
330028,Lemesos (center),4800,Limassol,301,Cyprus
330029,Mesa Geitonia,4800,Limassol,301,Cyprus
330030,Moutagiakas (tourist area),4800,Limassol,301,Cyprus
330031,Polemidia (Kato),4800,Limassol,301,Cyprus
330032,Polemidia (Pano),4800,Limassol,301,Cyprus
330033,Tychonas (tourist area),4800,Limassol,301,Cyprus
330034,Ypsonas,4800,Limassol,301,Cyprus
330035,Geroskipou,4803,Paphos,301,Cyprus
330036,Koloni,4800,Limassol,301,Cyprus
330037,Anglikos Stratos Lefkosias,4801,Nicosia,301,Cyprus
330039,Deftera Kato,4801,Nicosia,301,Cyprus
330040,Deftera Pano,4801,Nicosia,301,Cyprus
330042,Tseri,4801,Nicosia,301,Cyprus
330060,Ilioupoli,4801,Nicosia,301,Cyprus
330061,Konstantia,4801,Nicosia,301,Cyprus
330062,Dali Kallithea,4801,Nicosia,301,Cyprus
330063,Nea Lidra,4801,Nicosia,301,Cyprus
330064,Agia Varvara,4801,Nicosia,301,Cyprus
330066,Agios Sozomenos,4801,Nicosia,301,Cyprus
330067,Alampra,4801,Nicosia,301,Cyprus
330068,Kοtsiatis,4801,Nicosia,301,Cyprus
330069,Lythrodontas,4801,Nicosia,301,Cyprus
330070,Lympia,4801,Nicosia,301,Cyprus
330074,Moni Profiti Ilia,4801,Nicosia,301,Cyprus
330075,Nisou,4801,Nicosia,301,Cyprus
330076,Pera Chorio,4801,Nicosia,301,Cyprus
330077,Potamia,4801,Nicosia,301,Cyprus
330078,Sia,4801,Nicosia,301,Cyprus
330079,Klirou,4801,Nicosia,301,Cyprus
330080,Agios Epifanios Oreinis,4801,Nicosia,301,Cyprus
330081,Agios Ioannis Malountas,4801,Nicosia,301,Cyprus
330082,Malounta Lefkosias,4801,Nicosia,301,Cyprus
330083,Apliki,4801,Nicosia,301,Cyprus
330084,Arediou,4801,Nicosia,301,Cyprus
330085,Gοurri,4801,Nicosia,301,Cyprus
330086,Kalo Chorio Oreinis,4801,Nicosia,301,Cyprus
330087,Agrokipia,4801,Nicosia,301,Cyprus
330088,Lazanias,4801,Nicosia,301,Cyprus
330089,Kampi Farmaka,4801,Nicosia,301,Cyprus
330090,Farmakas,4801,Nicosia,301,Cyprus
330091,Moni Machaira,4801,Nicosia,301,Cyprus
330092,Mitsero,4801,Nicosia,301,Cyprus
330093,Fikardou,4801,Nicosia,301,Cyprus
330094,Moni Agiou Panteleimonos Achera,4801,Nicosia,301,Cyprus
330095,Psimolofou,4801,Nicosia,301,Cyprus
330096,Anagyia,4801,Nicosia,301,Cyprus
330097,Analiontas,4801,Nicosia,301,Cyprus
330098,Episkopeio,4801,Nicosia,301,Cyprus
330099,Ergates,4801,Nicosia,301,Cyprus
330100,Kampia,4801,Nicosia,301,Cyprus
330101,Kapedes,4801,Nicosia,301,Cyprus
330102,Kataliontas,4801,Nicosia,301,Cyprus
330103,Margi,4801,Nicosia,301,Cyprus
330104,Moni Agiou Irakleidiou,4801,Nicosia,301,Cyprus
330105,Moni Archangelou Michail,4801,Nicosia,301,Cyprus
330106,Pera Oreinis,4801,Nicosia,301,Cyprus
330107,Politiko,4801,Nicosia,301,Cyprus
330108,Filani,4801,Nicosia,301,Cyprus
330109,Moni Panagias Theotokou,4801,Nicosia,301,Cyprus
330110,Kokkinotrimithia,4801,Nicosia,301,Cyprus
330112,Agioi Trimithias,4801,Nicosia,301,Cyprus
330116,Deneia,4801,Nicosia,301,Cyprus
330120,Mammari,4801,Nicosia,301,Cyprus
330123,Paliometocho,4801,Nicosia,301,Cyprus
330127,Akaki,4801,Nicosia,301,Cyprus
330129,Astromeritis,4801,Nicosia,301,Cyprus
330135,Meniko,4801,Nicosia,301,Cyprus
330137,Chrysiliou,4801,Nicosia,301,Cyprus
330138,Peristerona Morfou,4801,Nicosia,301,Cyprus
330139,Palaichori Morfou,4801,Nicosia,301,Cyprus
330140,Palaichori Oreinis,4801,Nicosia,301,Cyprus
330141,Alithinou,4801,Nicosia,301,Cyprus
330142,Alona,4801,Nicosia,301,Cyprus
330143,Askas,4801,Nicosia,301,Cyprus
330144,Lagoudera,4801,Nicosia,301,Cyprus
330145,Leivadia Pitsylias,4801,Nicosia,301,Cyprus
330146,Platanistasa,4801,Nicosia,301,Cyprus
330147,Polystypos,4801,Nicosia,301,Cyprus
330148,Saranti,4801,Nicosia,301,Cyprus
330149,Fterikoudi,4801,Nicosia,301,Cyprus
330150,Koutrafas Kato,4801,Nicosia,301,Cyprus
330151,Koutrafas Pano,4801,Nicosia,301,Cyprus
330152,Agia Marina Xyliatou,4801,Nicosia,301,Cyprus
330153,Agios Georgios Kafkalou,4801,Nicosia,301,Cyprus
330154,Vyzakia,4801,Nicosia,301,Cyprus
330155,Agioi Iliofotoi,4801,Nicosia,301,Cyprus
330156,Kato Moni,4801,Nicosia,301,Cyprus
330157,Nikitari,4801,Nicosia,301,Cyprus
330158,Asinou,4801,Nicosia,301,Cyprus
330159,Orounta,4801,Nicosia,301,Cyprus
330160,Potami,4801,Nicosia,301,Cyprus
330161,Xyliatos,4801,Nicosia,301,Cyprus
330162,Dasikos Stathmos Panagias,4801,Nicosia,301,Cyprus
330163,Kakopetria,4801,Nicosia,301,Cyprus
330164,Agia Erini,4801,Nicosia,301,Cyprus
330165,Agios Epifanios Soleas,4801,Nicosia,301,Cyprus
330166,Agios Georgios Soleas,4801,Nicosia,301,Cyprus
330167,Agios Theodoros Soleas,4801,Nicosia,301,Cyprus
330168,Agios Nikolaos Lefkas,4801,Nicosia,301,Cyprus
330169,Agios Nikolaos Stegis,4801,Nicosia,301,Cyprus
330171,Galata,4801,Nicosia,301,Cyprus
330172,Dasikos Stathmos Kapouras,4801,Nicosia,301,Cyprus
330173,Dasikos Stathmos Platanion,4801,Nicosia,301,Cyprus
330175,Evrichou,4801,Nicosia,301,Cyprus
330176,Kaliana,4801,Nicosia,301,Cyprus
330178,Kannavia,4801,Nicosia,301,Cyprus
330179,Katydata,4801,Nicosia,301,Cyprus
330180,Korakou,4801,Nicosia,301,Cyprus
330181,Agroladou,4801,Nicosia,301,Cyprus
330183,Sina Oros (Sinaoros),4801,Nicosia,301,Cyprus
330184,Skouriotissa,4801,Nicosia,301,Cyprus
330185,Spilia,4801,Nicosia,301,Cyprus
330186,Temvria,4801,Nicosia,301,Cyprus
330189,Linou,4801,Nicosia,301,Cyprus
330190,Kourdali,4801,Nicosia,301,Cyprus
330191,Pedoulas,4801,Nicosia,301,Cyprus
330192,Frodisia (Vroisia),4801,Nicosia,301,Cyprus
330193,Gerakies,4801,Nicosia,301,Cyprus
330194,Kalopanagiotis,4801,Nicosia,301,Cyprus
330195,Kampos,4801,Nicosia,301,Cyprus
330196,Mylikouri,4801,Nicosia,301,Cyprus
330197,Moni Kykkou,4801,Nicosia,301,Cyprus
330198,Moutoullas,4801,Nicosia,301,Cyprus
330199,Oikos,4801,Nicosia,301,Cyprus
330200,Stathmos Orkonta,4801,Nicosia,301,Cyprus
330201,Tsakkistra,4801,Nicosia,301,Cyprus
330204,Variseia,4801,Nicosia,301,Cyprus
330208,Neo Livadi,4801,Nicosia,301,Cyprus
330210,Xeros,4801,Nicosia,301,Cyprus
330213,Potamos Tou Kampou,4801,Nicosia,301,Cyprus
330215,Soloi,4801,Nicosia,301,Cyprus
330216,Pyrgos Kato Tillirias,4801,Nicosia,301,Cyprus
330217,Pyrgos Pano Tillirias,4801,Nicosia,301,Cyprus
330218,Agios Theodoros Tillirias,4801,Nicosia,301,Cyprus
330220,Alefka,4801,Nicosia,301,Cyprus
330224,Loutros,4801,Nicosia,301,Cyprus
330225,Mansoura,4801,Nicosia,301,Cyprus
330226,Mosfili,4801,Nicosia,301,Cyprus
330228,Pachyammos,4801,Nicosia,301,Cyprus
330229,Pigenia,4801,Nicosia,301,Cyprus
330230,Challeri,4801,Nicosia,301,Cyprus
330231,Selldi Tou Appi,4801,Nicosia,301,Cyprus
330232,Selemani (Agios Ioannis Tillirias),4801,Nicosia,301,Cyprus
330233,Anglikos Stratos Akrotiriou,4800,Limassol,301,Cyprus
330234,Kellaki,4800,Limassol,301,Cyprus
330235,Akapnou,4800,Limassol,301,Cyprus
330236,Asgata,4800,Limassol,301,Cyprus
330237,Platies Metalleia,4800,Limassol,301,Cyprus
330238,Vasa Kellakiou,4800,Limassol,301,Cyprus
330239,Prastio Kellakiou,4800,Limassol,301,Cyprus
330240,Eptagoneia,4800,Limassol,301,Cyprus
330241,Klonari,4800,Limassol,301,Cyprus
330242,Moni Zoodochou Pigis,4800,Limassol,301,Cyprus
330243,Vikla,4800,Limassol,301,Cyprus
330244,Sanida,4800,Limassol,301,Cyprus
330245,Profitis Ilias,4800,Limassol,301,Cyprus
330246,Parekklisia,4800,Limassol,301,Cyprus
330247,Agios Tychonas,4800,Limassol,301,Cyprus
330248,Akrounta,4800,Limassol,301,Cyprus
330249,Armenochori,4800,Limassol,301,Cyprus
330250,Monagroulli,4800,Limassol,301,Cyprus
330251,Moni,4800,Limassol,301,Cyprus
330252,Moni Agiou Georgiou Alamanou,4800,Limassol,301,Cyprus
330253,Mouttagiaka,4800,Limassol,301,Cyprus
330254,Akti Kyverniti,4800,Limassol,301,Cyprus
330255,Pentakomo,4800,Limassol,301,Cyprus
330256,Pyrgos,4800,Limassol,301,Cyprus
330257,Foinikaria,4800,Limassol,301,Cyprus
330258,Parekklisia Touristiki Periochi,4800,Limassol,301,Cyprus
330259,Pyrgos Touristiki Periochi,4800,Limassol,301,Cyprus
330260,Paramytha,4800,Limassol,301,Cyprus
330261,Apesia,4800,Limassol,301,Cyprus
330262,Apsiou,4800,Limassol,301,Cyprus
330263,Gerasa,4800,Limassol,301,Cyprus
330264,Kapileio,4800,Limassol,301,Cyprus
330265,Korfi,4800,Limassol,301,Cyprus
330266,Limnatis,4800,Limassol,301,Cyprus
330267,Mathikoloni,4800,Limassol,301,Cyprus
330268,Moni Evangelistrias,4800,Limassol,301,Cyprus
330269,Palodeia,4800,Limassol,301,Cyprus
330270,Spitali,4800,Limassol,301,Cyprus
330271,Fasoula Lemesou,4800,Limassol,301,Cyprus
330272,Monte Korfi,4800,Limassol,301,Cyprus
330273,Louvaras,4800,Limassol,301,Cyprus
330274,Agios Konstantinos,4800,Limassol,301,Cyprus
330275,Agios Pavlos,4800,Limassol,301,Cyprus
330276,Arakapas,4800,Limassol,301,Cyprus
330277,Dierona,4800,Limassol,301,Cyprus
330278,Zoopigi,4800,Limassol,301,Cyprus
330279,Kalo Chorio Lemesou,4800,Limassol,301,Cyprus
330280,Athrakos,4800,Limassol,301,Cyprus
330281,Stathmos Pefkou (Kalo Chorio),4800,Limassol,301,Cyprus
330282,Sykopetra,4800,Limassol,301,Cyprus
330283,Avdimou,4800,Limassol,301,Cyprus
330284,Prastio Avdimou,4800,Limassol,301,Cyprus
330285,Alektora,4800,Limassol,301,Cyprus
330286,Anogyra,4800,Limassol,301,Cyprus
330287,Paramali,4800,Limassol,301,Cyprus
330288,Platanisteia,4800,Limassol,301,Cyprus
330289,Agios Thomas,4800,Limassol,301,Cyprus
330290,Pissouri,4800,Limassol,301,Cyprus
330291,Stathmos Pissouriou,4800,Limassol,301,Cyprus
330292,Episkopi,4800,Limassol,301,Cyprus
330293,Erimi,4800,Limassol,301,Cyprus
330294,Kantou,4800,Limassol,301,Cyprus
330295,Kolossi,4800,Limassol,301,Cyprus
330296,Sotira,4800,Limassol,301,Cyprus
330297,Symvoulos,4800,Limassol,301,Cyprus
330298,Sterakonou,4800,Limassol,301,Cyprus
330299,Kolossi Synoikismos,4800,Limassol,301,Cyprus
330300,Akrotiri,4800,Limassol,301,Cyprus
330301,Asomatos,4800,Limassol,301,Cyprus
330302,Moni Agiou Nikolaou,4800,Limassol,301,Cyprus
330303,Trachoni Lemesou,4800,Limassol,301,Cyprus
330304,Tserkez Tsiftlik (Tserkezoi),4800,Limassol,301,Cyprus
330305,Fasouri,4800,Limassol,301,Cyprus
330306,Pachna,4800,Limassol,301,Cyprus
330307,Agios Amvrosios,4800,Limassol,301,Cyprus
330308,Agios Therapon,4800,Limassol,301,Cyprus
330309,Alassa,4800,Limassol,301,Cyprus
330311,Kivides Kato,4800,Limassol,301,Cyprus
330312,Kivides Pano,4800,Limassol,301,Cyprus
330313,Lofou,4800,Limassol,301,Cyprus
330314,Souni,4800,Limassol,301,Cyprus
330315,Trimiklini,4800,Limassol,301,Cyprus
330316,Agios Georgios,4800,Limassol,301,Cyprus
330317,Agios Mamas,4800,Limassol,301,Cyprus
330318,Silikou,4800,Limassol,301,Cyprus
330319,Kouka,4800,Limassol,301,Cyprus
330320,Laneia,4800,Limassol,301,Cyprus
330321,Mesa Potamos,4800,Limassol,301,Cyprus
330322,Monagri,4800,Limassol,301,Cyprus
330323,Moniatis,4800,Limassol,301,Cyprus
330324,Saittas,4800,Limassol,301,Cyprus
330325,Stathmos Filagron,4800,Limassol,301,Cyprus
330326,Doros,4800,Limassol,301,Cyprus
330327,Stathmos Laneias,4800,Limassol,301,Cyprus
330328,Omodos,4800,Limassol,301,Cyprus
330329,Arsos,4800,Limassol,301,Cyprus
330330,Vasa Koilaniou,4800,Limassol,301,Cyprus
330331,Vouni,4800,Limassol,301,Cyprus
330332,Gerovasa,4800,Limassol,301,Cyprus
330333,Dora,4800,Limassol,301,Cyprus
330334,Kissousa,4800,Limassol,301,Cyprus
330335,Koilani,4800,Limassol,301,Cyprus
330336,Malia,4800,Limassol,301,Cyprus
330337,Mandria,4800,Limassol,301,Cyprus
330338,Pera Pedi,4800,Limassol,301,Cyprus
330339,Potamiou,4800,Limassol,301,Cyprus
330340,Trozaina,4800,Limassol,301,Cyprus
330341,Troodos,4800,Limassol,301,Cyprus
330342,Amiantos Kato,4800,Limassol,301,Cyprus
330343,Amiantos Pano,4800,Limassol,301,Cyprus
330344,Moni Trooditissis,4800,Limassol,301,Cyprus
330345,Stathmos Mozora,4800,Limassol,301,Cyprus
330346,Foini,4800,Limassol,301,Cyprus
330347,Platres Kato,4800,Limassol,301,Cyprus
330348,Platres Pamo,4800,Limassol,301,Cyprus
330349,Prodromos,4800,Limassol,301,Cyprus
330350,Dasiko Kolegio Kyprou,4800,Limassol,301,Cyprus
330351,Agios Dimitrios,4800,Limassol,301,Cyprus
330352,Kaminaria,4800,Limassol,301,Cyprus
330353,Lemithou,4800,Limassol,301,Cyprus
330354,Palaiomylos,4800,Limassol,301,Cyprus
330355,Treis Elies,4800,Limassol,301,Cyprus
330356,Moni Panagias Trikoukkias,4800,Limassol,301,Cyprus
330357,Scholi Mitsi,4800,Limassol,301,Cyprus
330358,Agros,4800,Limassol,301,Cyprus
330359,Agios Theodoros Agrou,4800,Limassol,301,Cyprus
330360,Agios Ioannis Agrou,4800,Limassol,301,Cyprus
330361,Agridia,4800,Limassol,301,Cyprus
330362,Dymes,4800,Limassol,301,Cyprus
330363,Mylos Kato,4800,Limassol,301,Cyprus
330364,Chandria,4800,Limassol,301,Cyprus
330365,Kyperounta,4800,Limassol,301,Cyprus
330366,Sanatorio Kyperounyas,4800,Limassol,301,Cyprus
330367,Pelendri,4800,Limassol,301,Cyprus
330368,Potamitissa,4800,Limassol,301,Cyprus
330370,Liopetri,4805,Famagusta,301,Cyprus
330371,Frenaros,4805,Famagusta,301,Cyprus
330372,Deryneia Kato,4805,Famagusta,301,Cyprus
330373,Deryneia,4805,Famagusta,301,Cyprus
330374,Sotira,4805,Famagusta,301,Cyprus
330375,Agia Thekla,4805,Famagusta,301,Cyprus
330376,Achna,4805,Famagusta,301,Cyprus
330377,Avgorou,4805,Famagusta,301,Cyprus
330380,Vrysoulles,4805,Famagusta,301,Cyprus
330481,Anglikos Stratos Dekeleias,4501,Larnaca,301,Cyprus
330484,Oroklini (Voroklini),4501,Larnaca,301,Cyprus
330486,Leivadia,4501,Larnaca,301,Cyprus
330487,Pyla,4501,Larnaca,301,Cyprus
330489,Avdellero,4501,Larnaca,301,Cyprus
330490,Dekeleia,4501,Larnaca,301,Cyprus
330491,Kellia,4501,Larnaca,301,Cyprus
330493,Troulloi,4501,Larnaca,301,Cyprus
330494,Prosfygikos Synoikismos EAC,4501,Larnaca,301,Cyprus
330495,Prosfygikos Synoikismos Vattaina,4501,Larnaca,301,Cyprus
330496,Moni Metamorfoseos,4501,Larnaca,301,Cyprus
330498,Xylofagou,4501,Larnaca,301,Cyprus
330499,Ormideia,4501,Larnaca,301,Cyprus
330500,Kiti,4501,Larnaca,301,Cyprus
330501,Perivolia Larnacas,4501,Larnaca,301,Cyprus
330502,Softades,4501,Larnaca,301,Cyprus
330503,Tersefanou,4501,Larnaca,301,Cyprus
330504,Alethriko,4501,Larnaca,301,Cyprus
330505,Anglisides,4501,Larnaca,301,Cyprus
330506,Alaminos,4501,Larnaca,301,Cyprus
330507,Anafotida,4501,Larnaca,301,Cyprus
330508,Aplanta,4501,Larnaca,301,Cyprus
330509,Kivisili,4501,Larnaca,301,Cyprus
330510,Klavdia,4501,Larnaca,301,Cyprus
330511,Mazotos,4501,Larnaca,301,Cyprus
330512,Menogeia,4501,Larnaca,301,Cyprus
330513,Athienou,4501,Larnaca,301,Cyprus
330515,Kosi,4501,Larnaca,301,Cyprus
330517,Petrofani,4501,Larnaca,301,Cyprus
330519,Kornos,4501,Larnaca,301,Cyprus
330520,Agia Anna,4501,Larnaca,301,Cyprus
330521,Delikipos,4501,Larnaca,301,Cyprus
330522,Kalo Chorio Larnacas,4501,Larnaca,301,Cyprus
330523,Moni Agias Theklis,4501,Larnaca,301,Cyprus
330524,Moni Stavrovouniou,4501,Larnaca,301,Cyprus
330525,Moni Panagias Galaktotrofousas,4501,Larnaca,301,Cyprus
330526,Mosfiloti,4501,Larnaca,301,Cyprus
330527,Pyrga,4501,Larnaca,301,Cyprus
330528,Psevdas,4501,Larnaca,301,Cyprus
330529,Moni Agias Varvaras,4501,Larnaca,301,Cyprus
330530,Lefkara Pano,4501,Larnaca,301,Cyprus
330531,Lefkara Kato,4501,Larnaca,301,Cyprus
330532,Agioi Vavatsinias,4501,Larnaca,301,Cyprus
330533,Vavatsinia,4801,Nicosia,301,Cyprus
330534,Vavla,4801,Nicosia,301,Cyprus
330535,Drys Kato,4501,Larnaca,301,Cyprus
330536,Lageia,4501,Larnaca,301,Cyprus
330537,Melini,4501,Larnaca,301,Cyprus
330538,Moni Agiou Mina,4501,Larnaca,301,Cyprus
330539,Odou,4501,Larnaca,301,Cyprus
330540,Ora,4501,Larnaca,301,Cyprus
330541,Parsata,4501,Larnaca,301,Cyprus
330542,Drapeia,4501,Larnaca,301,Cyprus
330543,Agios Theodoros Skarinou,4501,Larnaca,301,Cyprus
330544,Skarinou,4501,Larnaca,301,Cyprus
330545,Stathmos Skarinou,4501,Larnaca,301,Cyprus
330546,Kalavasos,4501,Larnaca,301,Cyprus
330547,Stathmos Kalavasou,4501,Larnaca,301,Cyprus
330548,Kofinou,4501,Larnaca,301,Cyprus
330549,Mari,4501,Larnaca,301,Cyprus
330550,Maroni,4501,Larnaca,301,Cyprus
330551,Vasiliko,4501,Larnaca,301,Cyprus
330552,Zygi,4501,Larnaca,301,Cyprus
330553,Tochni,4501,Larnaca,301,Cyprus
330554,Choirokoitia,4501,Larnaca,301,Cyprus
330555,Stathmos Choirokoitias,4501,Larnaca,301,Cyprus
330556,Psematismenos,4501,Larnaca,301,Cyprus
330557,Agia Marinouda,4803,Paphos,301,Cyprus
330558,Empa,4803,Paphos,301,Cyprus
330559,Lempa,4803,Paphos,301,Cyprus
330560,Tremithousa,4803,Paphos,301,Cyprus
330561,Mesogi,4803,Paphos,301,Cyprus
330562,Mesa Chorio,4803,Paphos,301,Cyprus
330563,Konia,4803,Paphos,301,Cyprus
330564,Koloni,4803,Paphos,301,Cyprus
330565,Kouklia,4803,Paphos,301,Cyprus
330566,Agia Varvara Pafou,4803,Paphos,301,Cyprus
330567,Anarita,4803,Paphos,301,Cyprus
330568,Acheleia,4803,Paphos,301,Cyprus
330569,Mandria,4803,Paphos,301,Cyprus
330570,Nikokleia,4803,Paphos,301,Cyprus
330571,Souskiou,4803,Paphos,301,Cyprus
330572,Timi,4803,Paphos,301,Cyprus
330573,Foinikas,4803,Paphos,301,Cyprus
330574,Lofoi Afroditis,4803,Paphos,301,Cyprus
330575,Cha Potami,4803,Paphos,301,Cyprus
330576,Marathounta,4803,Paphos,301,Cyprus
330577,Axylou,4803,Paphos,301,Cyprus
330578,Armou,4803,Paphos,301,Cyprus
330579,Eledio,4803,Paphos,301,Cyprus
330581,Nata,4803,Paphos,301,Cyprus
330582,Choletria,4803,Paphos,301,Cyprus
330583,Tsada,4803,Paphos,301,Cyprus
330584,Kallepeia,4803,Paphos,301,Cyprus
330585,Moro Nero,4803,Paphos,301,Cyprus
330586,Koili,4803,Paphos,301,Cyprus
330587,Kourdaka,4803,Paphos,301,Cyprus
330588,Lemona,4803,Paphos,301,Cyprus
330589,Letymvou,4803,Paphos,301,Cyprus
330590,Pitargou,4803,Paphos,301,Cyprus
330591,Panagia Kato,4803,Paphos,301,Cyprus
330592,Polemi,4803,Paphos,301,Cyprus
330593,Stroumpi Kato,4803,Paphos,301,Cyprus
330594,Stroumpi Pano,4803,Paphos,301,Cyprus
330595,Choulou,4803,Paphos,301,Cyprus
330597,Agios Georgios Pegeias,4803,Paphos,301,Cyprus
330598,Maa,4803,Paphos,301,Cyprus
330599,Akoursos,4803,Paphos,301,Cyprus
330600,Kathikas,4803,Paphos,301,Cyprus
330601,Kissonerga,4803,Paphos,301,Cyprus
330602,Kolpos Korallion,4803,Paphos,301,Cyprus
330603,Moni Agiou Neofytou,4803,Paphos,301,Cyprus
330604,Tala,4803,Paphos,301,Cyprus
330605,Mamonia,4803,Paphos,301,Cyprus
330606,Stavrokonnou,4803,Paphos,301,Cyprus
330607,Archimandrita Kato,4803,Paphos,301,Cyprus
330608,Archimandrita Pano,4803,Paphos,301,Cyprus
330609,Maronas,4803,Paphos,301,Cyprus
330610,Mousere,4803,Paphos,301,Cyprus
330611,Prastio Kelokedaron,4803,Paphos,301,Cyprus
330612,Agios Georgios Kelokedaron,4803,Paphos,301,Cyprus
330613,Trachypedoula,4803,Paphos,301,Cyprus
330614,Fasoula Kelokedaron,4803,Paphos,301,Cyprus
330615,Salamiou,4803,Paphos,301,Cyprus
330616,Agios Ioannis Salamious,4803,Paphos,301,Cyprus
330617,Malounta Pafou,4803,Paphos,301,Cyprus
330618,Agios Nikolaos Salamious,4803,Paphos,301,Cyprus
330619,Pera Vasa,4803,Paphos,301,Cyprus
330620,Arminou,4803,Paphos,301,Cyprus
330621,Kedares,4803,Paphos,301,Cyprus
330622,Kidasi,4803,Paphos,301,Cyprus
330623,Kελοκεδαρα,4803,Paphos,301,Cyprus
330624,Filousa Kelokedaron,4803,Paphos,301,Cyprus
330625,Praitori,4803,Paphos,301,Cyprus
330626,Mesana,4803,Paphos,301,Cyprus
330627,Panagia Pano,4803,Paphos,301,Cyprus
330628,Agia Marina Kelokedaron,4803,Paphos,301,Cyprus
330629,Amargeti,4803,Paphos,301,Cyprus
330630,Asprogia,4803,Paphos,301,Cyprus
330631,Vretsia,4803,Paphos,301,Cyprus
330632,Galataria,4803,Paphos,301,Cyprus
330633,Koilineia,4803,Paphos,301,Cyprus
330634,Lapithiou,4803,Paphos,301,Cyprus
330635,Mamountali,4803,Paphos,301,Cyprus
