root_id,lvl1_id,lvl2_id,lvl4_id,lvl2_name,lvl4_name,properties,agents,agents_received_entrustment,agents_received_search,entrustments,search_requests,search_requests_norm,specialists_5,specialists_10,specialists_30,marketwatch_alerts
1,105057,174,3643,Kozani Prefecture,Neapolis,11,6,53,633,3,22,1,1,0,0,4
1,105057,174,3644,Kozani Prefecture,Pentalofo,4,3,45,633,1,22,1,0,0,0,0
1,105057,174,3645,Kozani Prefecture,Ptolemaida,278,28,65,634,24,56,35,8,6,3,5
1,105057,174,3646,Kozani Prefecture,Servia,21,12,58,633,3,22,1,1,0,0,1
1,105057,174,3647,Kozani Prefecture,Siatista,15,9,0,633,0,23,2,0,0,0,0
1,105057,174,3648,Kozani Prefecture,Tsotili,12,10,28,633,1,27,6,0,0,0,0
1,105050,175,3649,Corinthia,Agioi Theodoroi,277,86,206,1555,12,76,25,8,6,1,32
1,105050,175,3650,Corinthia,Assos-Lechaio,411,93,220,1542,22,74,17,26,10,1,32
1,105050,175,3651,Corinthia,Velo,427,90,216,1539,20,66,14,16,11,2,30
1,105050,175,3652,Corinthia,Vocha,487,111,217,1539,22,88,33,20,10,3,25
1,105050,175,3653,Corinthia,Evrostini,227,90,216,1537,24,59,10,10,3,1,18
1,105050,175,3654,Corinthia,Korinthos,1228,184,237,1582,46,161,103,42,29,9,32
1,105050,175,3655,Corinthia,Loutraki-Perachora,2007,229,240,1579,38,166,101,51,31,11,48
1,105050,175,3656,Corinthia,Nemea,42,30,185,1519,3,52,4,0,0,0,10
1,105050,175,3657,Corinthia,Xilokastro,839,209,232,1540,68,101,47,36,19,4,32
1,105050,175,3658,Corinthia,Saronikos,470,83,207,1543,12,91,32,17,7,1,21
1,105050,175,3659,Corinthia,Sikiona,660,110,214,1538,24,101,49,22,11,6,15
1,105050,175,3660,Corinthia,Soligeia,289,89,196,1542,11,59,7,9,6,2,36
1,105050,175,3661,Corinthia,Stimfalia,41,23,190,1552,3,54,4,2,0,0,8
1,105050,175,3662,Corinthia,Tenea,23,11,170,1536,1,53,4,1,0,0,8
1,105050,175,3663,Corinthia,Feneos,50,15,193,1536,3,55,4,3,2,0,1
1,105052,176,3664,Cyclades,Amorgos,60,24,0,1438,0,58,11,3,1,0,8
1,105052,176,3665,Cyclades,Anafi,20,15,332,1393,4,48,4,0,0,0,0
1,105052,176,3667,Cyclades,Antiparos,213,63,4,1396,2,54,7,7,3,1,35
1,105052,176,3669,Cyclades,Donousa,11,9,0,1393,0,46,2,0,0,0,4
1,105052,176,3670,Cyclades,Naxos - Drimalia,133,44,381,1393,7,48,4,8,3,0,5
1,105052,176,3673,Cyclades,Iraklias,19,14,360,1393,3,46,2,0,0,0,8
1,105052,176,3674,Cyclades,Ios,127,73,385,1393,6,53,9,3,1,0,21
1,105052,176,3675,Cyclades,Kea,1075,198,433,1409,20,81,35,42,17,5,60
1,105052,176,3676,Cyclades,Kimolos,53,21,351,1394,3,50,6,2,1,0,4
1,105052,176,3678,Cyclades,Koufonisia,42,26,341,1398,1,48,3,1,0,0,8
1,105052,176,3679,Cyclades,Kythnos,297,100,386,1499,12,90,42,11,8,0,34
1,105052,176,3680,Cyclades,Milos,161,50,384,1438,7,72,26,6,3,1,27
1,105052,176,3681,Cyclades,Mykonos,1870,318,564,1515,36,164,117,72,34,10,161
1,105052,176,3682,Cyclades,Naxos,596,93,428,1474,30,137,88,19,15,6,52
1,105052,176,3685,Cyclades,Paros,2301,238,489,1627,55,226,171,55,35,16,112
1,105052,176,3688,Cyclades,Serifos,397,74,384,1394,9,61,15,7,3,2,30
1,105052,176,3689,Cyclades,Sikinos,89,31,370,1393,6,46,2,4,1,1,10
1,105052,176,3690,Cyclades,Sifnos,222,42,399,1396,5,59,12,8,5,2,45
1,105052,176,3691,Cyclades,Schoinousa,9,7,330,1393,1,47,3,0,0,0,3
1,105052,176,3694,Cyclades,Folegandros,142,47,372,1394,4,49,4,6,2,1,17
1,105050,177,3695,Lakonia,East Mani,129,54,145,1100,13,29,9,3,2,1,14
1,105050,177,3696,Lakonia,Asopos,40,24,102,1088,1,20,2,1,1,0,14
1,105050,177,3697,Lakonia,Voion,86,26,132,1094,10,23,5,3,1,1,2
1,105050,177,3698,Lakonia,Geronthres,3,2,0,1088,0,18,0,0,0,0,0
1,105050,177,3699,Lakonia,Githeio,251,67,129,1121,7,51,30,14,7,1,14
1,105050,177,3700,Lakonia,Elafonisos,35,23,122,1089,2,19,1,2,0,0,0
1,105050,177,3701,Lakonia,Elos,19,10,116,1088,5,18,0,1,0,0,0
1,105050,177,3702,Lakonia,Zarakas,13,9,0,1096,0,22,4,0,0,0,6
1,105050,177,3703,Lakonia,Therapni,21,13,79,1088,1,19,1,1,0,0,0
1,105050,177,3704,Lakonia,Karies,7,6,0,1088,0,18,0,0,0,0,0
1,105050,177,3705,Lakonia,Krokees,43,21,107,1088,2,19,1,3,0,0,0
1,105050,177,3706,Lakonia,Molaoi,38,11,81,1164,1,20,1,2,1,0,0
1,105050,177,3707,Lakonia,Monemvasia,115,59,132,1174,10,23,3,7,1,0,0
1,105050,177,3708,Lakonia,Mistras,92,22,125,1088,7,21,3,6,3,0,0
1,105050,177,3709,Lakonia,Niata,2,1,0,1088,0,18,0,0,0,0,0
1,105050,177,3710,Lakonia,Oinountas,27,9,115,1117,2,21,3,2,0,0,0
1,105050,177,3711,Lakonia,Oitilos,515,95,136,1097,14,27,9,17,11,2,26
1,105050,177,3712,Lakonia,Pellana,16,11,0,1090,0,20,2,0,0,0,0
1,105050,177,3713,Lakonia,Skala,43,19,113,1091,3,23,5,2,0,0,0
1,105050,177,3714,Lakonia,Sminos,9,7,0,1089,0,19,1,0,0,0,0
1,105050,177,3715,Lakonia,Sparti,336,50,129,1161,9,95,75,8,8,4,0
1,105050,177,3716,Lakonia,Farida,72,19,109,1088,1,18,0,5,2,0,0
1,105056,178,3717,Larissa Prefecture,Agia,26,19,89,935,1,151,9,0,0,0,3
1,105056,178,3718,Larissa Prefecture,Ampelakia,5,5,0,935,0,147,5,0,0,0,1
1,105056,178,3719,Larissa Prefecture,Ampelonas,37,18,99,935,2,150,6,0,0,0,0
1,105056,178,3720,Larissa Prefecture,Antichasia,2,2,0,935,0,147,5,0,0,0,0
1,105056,178,3721,Larissa Prefecture,Armenio,8,6,108,935,3,147,5,0,0,0,0
1,105056,178,3722,Larissa Prefecture,Verdikoussa,1,1,0,935,0,147,5,0,0,0,0
1,105056,178,3723,Larissa Prefecture,Giannouli,65,29,108,935,4,165,20,5,0,0,2
1,105056,178,3724,Larissa Prefecture,Gonnoi,5,4,94,935,1,147,5,0,0,0,0
1,105056,178,3725,Larissa Prefecture,Elassona,50,19,107,935,3,158,16,1,1,0,1
1,105056,178,3726,Larissa Prefecture,Enippeas,1,1,0,969,0,148,5,0,0,0,0
1,105056,178,3727,Larissa Prefecture,Evrimeno,36,19,99,1035,3,151,7,2,0,0,1
1,105056,178,3728,Larissa Prefecture,Karia,2,2,94,935,1,147,5,0,0,0,0
1,105056,178,3729,Larissa Prefecture,Kato Olimpos,101,34,122,942,12,159,15,3,1,1,3
1,105056,178,3730,Larissa Prefecture,Kileler,10,8,0,935,0,147,5,0,0,0,1
1,105056,178,3731,Larissa Prefecture,Koilada,19,13,0,935,0,147,5,0,0,0,1
1,105056,178,3732,Larissa Prefecture,Krannonas,13,9,0,935,0,147,5,0,0,0,0
1,105056,178,3733,Larissa Prefecture,Lakereia,5,4,0,935,0,147,5,0,0,0,0
1,105056,178,3734,Larissa Prefecture,Larisa,1873,118,139,965,100,515,368,49,38,16,12
1,105056,178,3735,Larissa Prefecture,Livadi,3,3,0,935,0,148,6,0,0,0,0
1,105056,178,3736,Larissa Prefecture,Makrichori,8,6,0,935,0,147,5,0,0,0,0
1,105056,178,3737,Larissa Prefecture,Melivoia,90,34,122,942,15,156,13,7,0,0,1
1,105056,178,3738,Larissa Prefecture,Narthaki,2,1,0,935,0,147,5,0,0,0,0
1,105056,178,3739,Larissa Prefecture,Nessonas,8,7,0,935,0,147,5,0,0,0,0
1,105056,178,3740,Larissa Prefecture,Nikaia,84,38,100,935,2,150,7,3,1,0,2
1,105056,178,3741,Larissa Prefecture,Olimpos,2,1,0,935,0,147,5,0,0,0,7
1,105056,178,3742,Larissa Prefecture,Platikampos,122,30,106,935,2,150,8,6,5,0,2
1,105056,178,3743,Larissa Prefecture,Polidamantas,9,7,0,935,0,148,6,0,0,0,0
1,105056,178,3744,Larissa Prefecture,Potamia,4,3,0,0,0,0,0,0,0,0,0
1,105056,178,3745,Larissa Prefecture,Sarantaporo,2,1,0,935,0,147,5,0,0,0,0
1,105056,178,3746,Larissa Prefecture,Tirnavos,83,22,99,935,1,150,7,1,1,1,2
1,105056,178,3747,Larissa Prefecture,Farsala,19,12,112,935,6,151,9,0,0,0,1
1,105051,179,3748,Lasithi Prefecture,Agios Nikolaos,788,110,184,1220,14,172,111,22,8,3,15
1,105051,179,3749,Lasithi Prefecture,Ierapetra,279,64,168,783,12,134,79,8,5,2,14
1,105051,179,3750,Lasithi Prefecture,Itanos,29,13,135,782,1,60,6,1,0,0,8
1,105051,179,3751,Lasithi Prefecture,Lefki,23,11,139,782,1,50,4,1,0,0,3
1,105051,179,3752,Lasithi Prefecture,Makris Gialos,158,38,98,782,1,64,12,7,4,1,12
1,105051,179,3753,Lasithi Prefecture,Neapoli,174,48,167,788,5,61,12,6,2,1,15
1,105051,179,3754,Lasithi Prefecture,Oropedio Lasithiou,20,12,0,782,0,60,6,0,0,0,0
1,105051,179,3755,Lasithi Prefecture,Siteia,217,63,181,790,21,86,36,8,5,1,11
1,105052,180,3756,Lesvos Prefecture,Lesvos - Agia Paraskevi,12,8,0,95,0,14,1,0,0,0,0
1,105052,180,3757,Lesvos Prefecture,Lesvos - Agiasos,8,4,1,95,1,14,2,1,0,0,0
1,105052,180,3758,Lesvos Prefecture,Agios Efstratios,2,1,0,95,0,14,1,0,0,0,0
1,105052,180,3759,Lesvos Prefecture,Limnos - Atsiki,13,8,61,200,1,15,2,0,0,0,0
1,105052,180,3760,Lesvos Prefecture,Lesvos - Geras,48,16,72,95,5,21,8,2,1,0,0
1,105052,180,3761,Lesvos Prefecture,Lesvos - Eresos / Antissa,71,21,75,96,5,17,4,3,1,1,0
1,105052,180,3762,Lesvos Prefecture,Lesvos - Evergetoula,23,7,66,95,2,14,1,1,1,0,0
1,105052,180,3763,Lesvos Prefecture,Lesvos - Kalloni,63,18,73,96,3,24,11,3,2,0,5
1,105052,180,3764,Lesvos Prefecture,Lesvos - Loutropoli Thermis,68,18,0,95,0,15,2,3,2,0,0
1,105052,180,3765,Lesvos Prefecture,Lesvos - Mantamados,9,5,69,95,2,14,1,0,0,0,0
1,105052,180,3766,Lesvos Prefecture,Lesvos - Mithimna,71,17,73,95,3,17,4,2,2,1,0
1,105052,180,3767,Lesvos Prefecture,Limnos - Moudros,24,9,74,95,3,14,2,2,0,0,0
1,105052,180,3768,Lesvos Prefecture,Limnos - Mirina,31,10,71,100,6,25,12,2,1,0,0
1,105052,180,3769,Lesvos Prefecture,Lesvos - Mitilini,847,61,83,224,28,91,77,12,9,5,5
1,105052,180,3770,Lesvos Prefecture,Limnos - Nea Koutali,22,7,71,99,6,14,1,1,1,0,1
1,105052,180,3771,Lesvos Prefecture,Lesvos - Petra,45,11,69,95,4,16,3,2,2,0,0
1,105052,180,3772,Lesvos Prefecture,Lesvos - Plomari,41,19,49,98,1,17,5,2,1,0,0
1,105052,180,3773,Lesvos Prefecture,Lesvos - Polichnitos,75,21,71,95,5,14,2,2,2,0,5
1,105053,181,3776,Lefkada Prefecture,Kalamos,22,17,0,797,0,78,19,0,0,0,2
1,105053,181,3778,Lefkada Prefecture,Kastos,7,6,0,797,0,78,19,0,0,0,4
1,105053,181,3780,Lefkada Prefecture,Meganisi,131,59,172,797,3,80,21,5,1,0,34
1,105056,182,3782,Magnesia,Agria,249,54,157,1084,3,53,13,15,8,1,62
1,105056,182,3783,Magnesia,Aisonia,183,33,162,1084,5,37,2,10,6,1,50
1,105056,182,3784,Magnesia,Almiros,147,32,152,1084,2,47,11,9,6,0,37
1,105052,125000,3785,Sporades,Alonnisos,145,44,125,868,6,23,13,5,3,1,18
1,105056,182,3786,Magnesia,Anavra,0,0,0,1084,0,36,1,0,0,0,0
1,105056,182,3787,Magnesia,Argalasti,187,41,155,1090,4,42,6,14,5,1,52
1,105056,182,3788,Magnesia,Artemida,345,55,169,1084,6,44,6,16,13,3,75
1,105056,182,3789,Magnesia,Afetes,252,50,145,1084,2,44,8,15,6,2,62
1,105056,182,3790,Magnesia,Volos,2732,113,203,1573,48,435,384,45,33,19,83
1,105056,182,3791,Magnesia,Zagora,125,40,154,1084,5,39,4,7,2,1,46
1,105056,182,3792,Magnesia,Iolkos,114,30,128,1084,1,38,2,8,3,0,60
1,105056,182,3793,Magnesia,Karla,35,15,144,1087,1,37,1,2,0,0,40
1,105056,182,3794,Magnesia,Keramidi,14,7,136,1084,1,37,2,1,0,0,14
1,105056,182,3795,Magnesia,Makrinitsa,130,40,140,1084,1,36,1,7,4,0,48
1,105056,182,3796,Magnesia,Milies,408,82,168,1128,8,53,11,20,10,3,73
1,105056,182,3797,Magnesia,Mouresi,319,90,171,1086,9,49,12,16,6,3,50
1,105056,182,3798,Magnesia,Nea Agchialos,472,50,167,1084,10,47,11,17,8,4,62
1,105056,182,3799,Magnesia,Nea Ionia Volou,701,50,179,1086,16,87,43,25,16,6,79
1,105056,182,3800,Magnesia,Portaria,213,55,148,1084,3,43,7,13,5,1,61
1,105056,182,3801,Magnesia,Pteleos,146,30,164,1084,7,39,4,4,3,2,53
1,105056,182,3802,Magnesia,Sipiada,219,49,164,1084,4,39,4,13,6,1,53
1,105052,125000,3803,Sporades,Skiathos,267,60,136,1159,5,64,53,10,6,2,23
1,105052,125000,3804,Sporades,Skopelos,337,57,133,951,15,23,12,9,4,3,19
1,105056,182,3805,Magnesia,Sourpi,94,28,145,1134,3,40,5,4,2,1,42
1,105056,182,3806,Magnesia,Trikeri,71,26,157,1084,6,40,5,5,1,0,52
1,105056,182,3807,Magnesia,Feron,45,18,160,1087,6,39,3,3,1,0,33
1,105050,183,3808,Messinia,Avia,198,51,194,1477,9,44,4,17,3,0,40
1,105050,183,3809,Messinia,Aetou,22,16,146,1392,2,40,1,0,0,0,9
1,105050,183,3810,Messinia,Epia,172,35,187,1394,13,41,2,13,4,0,12
1,105050,183,3811,Messinia,Andania,27,17,0,1392,0,40,1,2,0,0,4
1,105050,183,3812,Messinia,Androusa,51,17,148,1392,1,40,1,3,1,0,6
1,105050,183,3813,Messinia,Ario,32,11,144,1392,1,41,2,1,1,0,29
1,105050,183,3814,Messinia,Aristomenis,32,16,0,1392,0,40,1,1,1,0,11
1,105050,183,3815,Messinia,Arfara,50,23,0,1392,0,41,2,3,1,0,24
1,105050,183,3816,Messinia,Avlona,48,15,186,1392,3,42,3,3,1,0,9
1,105050,183,3817,Messinia,Voufrada,12,7,0,1392,0,41,2,1,0,0,16
1,105050,183,3818,Messinia,Gargalianoi,235,52,194,1394,6,53,13,9,4,2,20
1,105050,183,3819,Messinia,Dorio,23,10,185,1392,6,40,1,1,0,0,0
1,105050,183,3820,Messinia,Eira,2,2,0,1392,0,40,1,0,0,0,0
1,105050,183,3821,Messinia,Thouria,39,21,175,1392,2,40,1,2,0,0,27
1,105050,183,3822,Messinia,Ithomi,39,16,179,1392,2,41,2,2,1,0,22
1,105050,183,3823,Messinia,Kalamata,1250,129,223,1665,47,435,389,44,36,14,56
1,105050,183,3824,Messinia,Koroni,393,57,191,1404,3,44,4,16,11,4,45
1,105050,183,3825,Messinia,Kiparissia,176,60,202,1407,23,63,23,6,4,1,21
1,105050,183,3826,Messinia,Lefktros,659,80,201,1403,24,55,14,23,14,4,41
1,105050,183,3827,Messinia,Methoni,268,66,191,1396,7,49,9,11,7,2,39
1,105050,183,3828,Messinia,Meligala,75,24,163,1392,2,40,1,2,2,0,5
1,105050,183,3829,Messinia,Messini,317,66,195,1398,8,56,16,13,4,2,39
1,105050,183,3830,Messinia,Nestoras,51,27,174,1392,2,43,4,3,0,0,16
1,105050,183,3831,Messinia,Oichalia,18,8,168,1393,3,42,3,1,0,0,17
1,105050,183,3832,Messinia,Papaflessas,2,2,0,1392,0,41,2,0,0,0,0
1,105050,183,3833,Messinia,Petalidi,302,58,197,1393,12,47,8,17,9,1,45
1,105050,183,3834,Messinia,Pilos,141,36,200,1406,9,50,8,11,3,0,33
1,105050,183,3835,Messinia,Trikorfo,7,2,113,1392,1,40,1,1,0,0,0
1,105050,183,3836,Messinia,Tripila,2,2,0,1392,0,40,1,0,0,0,0
1,105050,183,3837,Messinia,Filiatra,66,33,178,1400,2,47,7,3,0,0,11
1,105050,183,3838,Messinia,Chiliochoria,18,9,158,1414,1,41,1,1,0,0,10
1,105058,184,3839,Xanthi Prefecture,Avdira,129,19,58,114,2,46,7,8,4,0,20
1,105058,184,3840,Xanthi Prefecture,Vistonida,175,18,70,109,12,43,5,6,6,2,18
1,105058,184,3841,Xanthi Prefecture,Therma,0,0,0,109,0,42,4,0,0,0,0
1,105058,184,3842,Xanthi Prefecture,Kotili,0,0,0,109,0,42,4,0,0,0,0
1,105058,184,3843,Xanthi Prefecture,Miki,1,1,0,109,0,42,4,0,0,0,0
1,105058,184,3844,Xanthi Prefecture,Xanthi,928,47,77,1260,21,204,158,19,15,7,21
1,105058,184,3845,Xanthi Prefecture,Satres,0,0,0,109,0,42,4,0,0,0,0
1,105058,184,3846,Xanthi Prefecture,Selero,27,9,0,109,0,42,4,1,1,0,18
1,105058,184,3847,Xanthi Prefecture,Stavroupoli,47,12,0,109,0,42,4,2,2,0,18
1,105058,184,3848,Xanthi Prefecture,Topeiro,87,12,66,114,2,44,5,4,3,0,18
1,105057,185,3849,Pella,Aridaia,114,32,70,775,13,20,12,5,2,1,0
1,105057,185,3850,Pella,Vegoritida,111,46,72,799,11,10,2,1,1,1,3
1,105057,185,3851,Pella,Giannitsa,396,30,68,831,4,44,36,13,5,2,0
1,105057,185,3852,Pella,Edessa,298,34,79,777,19,43,34,6,3,2,0
1,105057,185,3853,Pella,Exaplatanos,29,17,60,774,3,10,2,1,0,0,0
1,105057,185,3854,Pella,Kria Vrisi,51,11,59,773,1,7,2,3,2,0,0
1,105057,185,3855,Pella,Kirros,25,8,58,777,1,8,1,2,1,0,0
1,105057,185,3856,Pella,Megas Alexandros,37,7,36,774,1,10,2,3,2,0,0
1,105057,185,3857,Pella,Meniida,11,8,0,773,0,5,0,0,0,0,0
1,105057,185,3858,Pella,Pella,46,20,65,774,2,10,1,4,1,0,0
1,105057,185,3859,Pella,Skidra,65,17,65,775,4,16,9,3,3,0,0
1,105057,186,3860,Pieria Prefecture,Aiginio,23,12,129,1171,3,27,3,0,0,0,4
1,105057,186,3861,Pieria Prefecture,Easts Olimpos,616,121,160,1230,31,95,66,23,8,4,15
1,105057,186,3862,Pieria Prefecture,Dion,77,31,130,1171,6,28,3,4,1,0,13
1,105057,186,3863,Pieria Prefecture,Elafina,29,17,119,1171,1,25,1,0,0,0,8
1,105057,186,3864,Pieria Prefecture,Katerini,1341,104,168,1681,45,177,142,35,27,12,25
1,105057,186,3865,Pieria Prefecture,Kolindros,17,9,129,1171,2,26,2,1,0,0,3
1,105057,186,3866,Pieria Prefecture,Korinos,140,41,136,1171,7,30,4,6,5,0,20
1,105057,186,3867,Pieria Prefecture,Litochoro,395,87,156,1171,15,66,40,18,7,2,29
1,105057,186,3868,Pieria Prefecture,Methoni,181,42,141,1195,16,31,4,5,2,1,3
1,105057,186,3869,Pieria Prefecture,Paralia,431,62,150,1171,19,44,19,16,9,2,30
1,105057,186,3870,Pieria Prefecture,Petra,27,17,118,1171,1,26,2,1,0,0,11
1,105057,186,3871,Pieria Prefecture,Pieria,77,42,125,1171,2,26,2,3,1,0,10
1,105057,186,3872,Pieria Prefecture,Pidna,96,29,130,1171,5,26,2,3,1,1,8
1,105055,187,3873,Preveza Prefecture,Anogeio,1,1,0,102,0,51,6,0,0,0,0
1,105055,187,3874,Preveza Prefecture,Zaloggo,199,42,98,103,4,56,10,9,6,0,10
1,105055,187,3875,Preveza Prefecture,Thesprotiko,8,5,88,102,6,51,6,0,0,0,0
1,105055,187,3876,Preveza Prefecture,Kranea,1,1,0,102,0,51,6,0,0,0,0
1,105055,187,3877,Preveza Prefecture,Louros,13,6,77,102,4,53,8,1,0,0,0
1,105055,187,3878,Preveza Prefecture,Parga,105,34,101,103,5,66,20,7,1,0,4
1,105055,187,3879,Preveza Prefecture,Preveza,419,62,107,394,26,98,51,18,13,4,14
1,105055,187,3880,Preveza Prefecture,Fanari,49,25,95,102,5,54,8,2,0,0,3
1,105055,187,3881,Preveza Prefecture,Filippiada,39,11,91,102,5,53,8,2,2,0,4
1,105051,188,3882,Rethymno Prefecture,Anogeia,2,2,0,826,0,172,13,0,0,0,0
1,105051,188,3883,Rethymno Prefecture,Arkadi,434,68,212,826,12,176,20,23,10,3,16
1,105051,188,3884,Rethymno Prefecture,Geropotamos,337,73,220,882,13,180,20,11,5,3,34
1,105051,188,3885,Rethymno Prefecture,Kouloukonas,26,11,0,826,0,166,12,1,1,0,12
1,105051,188,3886,Rethymno Prefecture,Kourites,13,10,0,826,0,166,12,0,0,0,11
1,105051,188,3887,Rethymno Prefecture,Lampi,146,45,213,826,16,168,14,8,4,0,19
1,105051,188,3888,Rethymno Prefecture,Lappa,59,27,181,826,3,166,12,2,1,0,16
1,105051,188,3889,Rethymno Prefecture,Nikiforos Fokas,236,43,213,826,12,189,29,13,5,1,18
1,105051,188,3890,Rethymno Prefecture,Rethimno,657,91,225,903,16,532,361,25,18,4,43
1,105051,188,3891,Rethymno Prefecture,Sivritos,21,12,0,826,0,166,12,1,0,0,14
1,105051,188,3892,Rethymno Prefecture,Foinikas,193,35,211,826,8,173,18,8,7,1,16
1,105058,189,3893,Rodopi Prefecture,Aigeiros,131,30,56,31,2,9,4,6,4,0,33
1,105058,189,3894,Rodopi Prefecture,Amaxades,1,1,0,11,0,5,0,0,0,0,0
1,105058,189,3895,Rodopi Prefecture,Arriana,0,0,0,11,0,5,0,0,0,0,0
1,105058,189,3896,Rodopi Prefecture,Iasmos,21,10,0,11,0,5,0,1,0,0,2
1,105058,189,3897,Rodopi Prefecture,Kechros,0,0,0,11,0,5,0,0,0,0,0
1,105058,189,3898,Rodopi Prefecture,Komotini,727,52,72,726,26,177,168,19,14,8,43
1,105058,189,3899,Rodopi Prefecture,Maroneia,225,35,58,158,4,11,4,7,3,1,34
1,105058,189,3900,Rodopi Prefecture,Neo Sidirochori,11,7,53,33,1,6,1,0,0,0,6
1,105058,189,3901,Rodopi Prefecture,Organi,0,0,0,11,0,6,1,0,0,0,0
1,105058,189,3902,Rodopi Prefecture,Sapes,33,12,57,33,2,8,3,3,0,0,9
1,105058,189,3903,Rodopi Prefecture,Sostis,15,7,0,11,0,5,0,1,0,0,6
1,105058,189,3904,Rodopi Prefecture,Fillira,1,1,0,11,0,5,0,0,0,0,0
1,105052,190,3912,Samos Prefecture,Fourni Korsoi,2,2,67,84,3,21,7,0,0,0,0
1,105057,191,3913,Serres Prefecture,Agkistro,5,1,0,867,0,42,3,1,0,0,6
1,105057,191,3914,Serres Prefecture,Alistrati,8,5,5,867,1,40,1,0,0,0,6
1,105057,191,3915,Serres Prefecture,Amfipoli,129,27,88,867,4,41,2,4,2,1,12
1,105057,191,3916,Serres Prefecture,Ano Vronti,0,0,0,867,0,40,1,0,0,0,0
1,105057,191,3917,Serres Prefecture,Achinos,10,5,0,867,0,40,1,1,0,0,2
1,105057,191,3918,Serres Prefecture,Achladochori,0,0,0,867,0,40,1,0,0,0,0
1,105057,191,3919,Serres Prefecture,Visaltia,14,9,74,867,1,40,1,0,0,0,7
1,105057,191,3920,Serres Prefecture,Emmanouil Pappas,83,16,88,868,4,45,6,4,3,1,9
1,105057,191,3921,Serres Prefecture,Irakleia,57,11,86,867,3,40,1,1,1,1,12
1,105057,191,3922,Serres Prefecture,Kerkini,54,23,94,867,7,40,1,3,1,0,9
1,105057,191,3923,Serres Prefecture,Kormista,6,4,0,867,0,40,1,0,0,0,4
1,105057,191,3924,Serres Prefecture,Lefkonas,78,17,78,1104,2,44,5,5,3,0,10
1,105057,191,3925,Serres Prefecture,Kato Mitrousi,18,11,0,867,0,40,1,1,0,0,8
1,105057,191,3926,Serres Prefecture,Nea Zichni,27,14,80,867,1,41,2,1,0,0,7
1,105057,191,3927,Serres Prefecture,Nigrita,84,11,80,867,3,42,3,2,1,1,12
1,105057,191,3928,Serres Prefecture,Oreini,10,6,0,867,0,40,1,1,0,0,8
1,105057,191,3929,Serres Prefecture,Petritsi,32,9,0,867,0,40,1,3,1,0,8
1,105057,191,3930,Serres Prefecture,Promachonas,2,2,0,867,0,40,1,0,0,0,0
1,105057,191,3931,Serres Prefecture,Proti,5,5,48,867,1,41,2,0,0,0,2
1,105057,191,3932,Serres Prefecture,Rodolivos,12,3,83,867,4,40,1,1,0,0,0
1,105057,191,3933,Serres Prefecture,Serres,1144,55,96,1106,20,126,86,19,17,9,16
1,105057,191,3934,Serres Prefecture,Sidirokastro,68,20,81,867,3,44,5,4,2,0,12
1,105057,191,3935,Serres Prefecture,Skotoussa,13,9,80,867,1,40,1,0,0,0,6
1,105057,191,3936,Serres Prefecture,Skoutari,23,9,82,867,2,40,1,1,0,0,5
1,105057,191,3937,Serres Prefecture,Strimonas,12,6,82,867,1,40,1,0,0,0,2
1,105057,191,3938,Serres Prefecture,Strimoniko,5,5,76,867,1,40,1,0,0,0,8
1,105057,191,3939,Serres Prefecture,Tragilos,10,6,77,867,3,40,1,1,0,0,12
1,105056,192,3940,Trikala Prefecture,Aithikoi,53,26,80,82,5,65,4,3,0,0,7
1,105056,192,3941,Trikala Prefecture,Aspropotamos,6,6,67,82,1,63,2,0,0,0,0
1,105056,192,3942,Trikala Prefecture,Vasiliki,23,13,85,82,43,63,2,0,0,0,4
1,105056,192,3943,Trikala Prefecture,Gomfoi,37,14,77,82,4,63,2,3,1,0,2
1,105056,192,3944,Trikala Prefecture,Estiaiotida,35,15,62,82,1,64,3,2,0,0,5
1,105056,192,3945,Trikala Prefecture,Kalampaka,121,34,76,82,6,80,19,5,2,1,9
1,105056,192,3946,Trikala Prefecture,Kallidendro,5,5,73,82,2,63,2,0,0,0,0
1,105056,192,3947,Trikala Prefecture,Kastania,2,2,0,82,0,63,2,0,0,0,2
1,105056,192,3948,Trikala Prefecture,Kleinovos,4,4,0,82,0,63,2,0,0,0,0
1,105056,192,3949,Trikala Prefecture,Koziakas,8,7,67,82,1,63,2,0,0,0,0
1,105056,192,3950,Trikala Prefecture,Malakasi,2,2,0,82,0,63,2,0,0,0,0
1,105056,192,3951,Trikala Prefecture,Megala Kalivia,32,14,0,82,0,63,2,0,0,0,7
1,105056,192,3952,Trikala Prefecture,Mirofillo,0,0,0,82,0,63,2,0,0,0,0
1,105056,192,3953,Trikala Prefecture,Neraida,0,0,0,82,0,63,2,0,0,0,0
1,105056,192,3954,Trikala Prefecture,Ichalias,7,4,66,82,1,64,3,0,0,0,0
1,105056,192,3955,Trikala Prefecture,Paliokastro,28,14,67,82,2,63,2,1,0,0,0
1,105056,192,3956,Trikala Prefecture,Paralithaioi,23,11,78,82,5,65,4,0,0,0,2
1,105056,192,3957,Trikala Prefecture,Pellinaio,15,9,0,82,0,63,2,0,0,0,0
1,105056,192,3958,Trikala Prefecture,Pialeia,15,8,0,82,0,63,2,0,0,0,0
1,105056,192,3959,Trikala Prefecture,Pili,20,12,68,82,2,67,6,1,0,0,7
1,105056,192,3960,Trikala Prefecture,Pindaio,6,6,67,82,1,63,2,0,0,0,0
